,Gender,Race,Year,pct,CrimeType,Arrested,Frisked,Searched,HandCuff,PepperSpray,Firearm,Other,CEW,Stopped,Verbal,Summons
12700,Unknown,Other,2012,88,Other,1,0,1,0,0,0,0,0,4,0,1
12701,Female,White,2012,88,Other,0,0,0,0,0,0,0,0,7,0,0
12702,Male,White,2012,88,Other,3,10,6,2,0,0,2,0,51,0,3
20006,Female,Black,2012,88,Substance,18,27,10,8,0,0,2,0,99,0,19
20007,Male,Black,2012,88,Substance,109,369,123,41,0,0,21,0,726,0,112
20008,Unknown,Black,2012,88,Substance,0,1,0,1,0,0,1,0,2,0,2
20009,Female,Hispanic,2012,88,Substance,2,3,1,0,0,0,0,0,13,0,1
20010,Male,Hispanic,2012,88,Substance,12,53,12,3,0,0,2,0,133,0,11
20011,Unknown,Hispanic,2012,88,Substance,0,0,0,0,0,0,0,0,1,0,0
20012,Female,Other,2012,88,Substance,1,1,0,0,0,0,0,0,2,0,1
20013,Male,Other,2012,88,Substance,4,13,5,0,0,0,3,0,32,0,6
20014,Unknown,Other,2012,88,Substance,1,8,0,0,0,0,0,0,14,0,0
20015,Female,White,2012,88,Substance,1,0,0,0,0,0,1,0,11,0,5
20016,Male,White,2012,88,Substance,7,18,2,2,0,0,2,0,51,0,14
28907,Female,Black,2012,88,Theft,22,41,11,9,0,0,5,0,164,0,15
28908,Male,Black,2012,88,Theft,80,1044,131,50,1,6,105,0,1987,0,185
28909,Unknown,Black,2012,88,Theft,0,4,0,0,0,0,0,0,9,0,0
28910,Female,Hispanic,2012,88,Theft,4,4,1,4,0,0,1,0,34,0,4
28911,Male,Hispanic,2012,88,Theft,9,130,12,2,0,0,9,0,361,0,24
28912,Unknown,Hispanic,2012,88,Theft,0,0,0,0,0,0,0,0,1,0,0
28913,Female,Other,2012,88,Theft,0,2,0,0,0,0,1,0,9,0,0
28914,Male,Other,2012,88,Theft,7,34,11,5,0,0,6,0,93,0,20
28915,Unknown,Other,2012,88,Theft,2,8,0,0,0,0,0,0,40,0,2
28916,Female,White,2012,88,Theft,0,2,0,0,0,0,0,0,34,0,5
28917,Male,White,2012,88,Theft,5,35,6,4,0,0,7,0,202,0,28
28918,Unknown,White,2012,88,Theft,0,0,0,0,0,0,0,0,3,0,1
37003,Female,Black,2012,88,Tresspass,8,7,2,1,0,0,1,0,29,0,2
37004,Male,Black,2012,88,Tresspass,17,96,26,14,0,0,10,0,275,0,36
37005,Female,Hispanic,2012,88,Tresspass,3,3,2,0,0,0,0,0,10,0,0
37006,Male,Hispanic,2012,88,Tresspass,6,16,8,3,0,0,2,0,44,0,4
37007,Female,Other,2012,88,Tresspass,0,0,0,0,0,0,0,0,2,0,0
37008,Male,Other,2012,88,Tresspass,1,2,0,0,0,0,0,0,10,0,1
37009,Unknown,Other,2012,88,Tresspass,0,1,0,0,0,0,0,0,11,0,1
37010,Female,White,2012,88,Tresspass,0,0,0,0,0,0,0,0,3,0,0
37011,Male,White,2012,88,Tresspass,0,1,0,0,0,0,1,0,9,0,2
44798,Female,Black,2012,88,Weapon,0,19,4,0,0,0,2,0,29,0,6
44799,Male,Black,2012,88,Weapon,39,720,112,22,0,7,54,0,780,0,103
44800,Unknown,Black,2012,88,Weapon,0,1,0,0,0,0,0,0,1,0,1
44801,Female,Hispanic,2012,88,Weapon,1,5,2,0,0,0,0,0,10,0,1
44802,Male,Hispanic,2012,88,Weapon,4,87,11,2,0,1,15,0,103,0,15
44803,Unknown,Hispanic,2012,88,Weapon,0,2,0,0,0,0,1,0,2,0,0
44804,Female,Other,2012,88,Weapon,1,2,1,1,0,0,0,0,2,0,0
44805,Male,Other,2012,88,Weapon,1,13,0,0,0,0,4,0,17,0,2
44806,Unknown,Other,2012,88,Weapon,0,3,0,0,0,0,0,0,9,0,0
44807,Female,White,2012,88,Weapon,0,0,0,0,0,0,0,0,2,0,2
44808,Male,White,2012,88,Weapon,3,39,13,4,0,0,14,0,50,0,10
5417,Female,Black,2012,90,Assault,2,2,0,2,0,0,2,0,26,0,0
5418,Male,Black,2012,90,Assault,6,95,11,11,0,5,14,0,176,0,2
5419,Unknown,Black,2012,90,Assault,0,0,0,0,0,0,0,0,2,0,0
5420,Female,Hispanic,2012,90,Assault,7,7,1,3,0,0,3,0,20,0,0
5421,Male,Hispanic,2012,90,Assault,32,105,24,18,0,8,24,0,210,0,9
5422,Female,Other,2012,90,Assault,0,0,0,0,0,0,0,0,1,0,0
5423,Male,Other,2012,90,Assault,0,5,0,0,0,0,2,0,9,0,1
5424,Unknown,Other,2012,90,Assault,0,0,0,0,0,0,0,0,5,0,0
5425,Female,White,2012,90,Assault,0,0,0,1,0,0,0,0,3,0,0
5426,Male,White,2012,90,Assault,2,11,2,3,0,1,1,0,31,0,0
12799,Female,Black,2012,90,Other,0,0,0,0,0,0,0,0,3,0,0
12800,Male,Black,2012,90,Other,6,20,5,1,0,0,3,0,75,0,5
12801,Female,Hispanic,2012,90,Other,0,0,0,0,0,0,0,0,4,0,1
12802,Male,Hispanic,2012,90,Other,9,48,3,6,0,0,6,0,143,0,10
12803,Unknown,Hispanic,2012,90,Other,0,0,0,0,0,0,0,0,1,0,0
12804,Female,Other,2012,90,Other,0,0,0,0,0,0,0,0,6,0,1
12805,Male,Other,2012,90,Other,0,2,0,0,0,0,0,0,25,0,5
12806,Unknown,Other,2012,90,Other,0,1,0,0,0,0,0,0,5,0,1
12807,Female,White,2012,90,Other,0,1,0,0,0,0,0,0,15,0,3
12808,Male,White,2012,90,Other,10,19,3,7,0,0,6,0,150,0,26
20107,Female,Black,2012,90,Substance,5,7,3,2,0,0,0,0,23,0,1
20108,Male,Black,2012,90,Substance,27,87,17,7,0,0,12,0,266,0,11
20109,Unknown,Black,2012,90,Substance,1,1,1,0,0,0,0,0,3,0,0
20110,Female,Hispanic,2012,90,Substance,10,21,6,3,0,0,2,0,57,0,5
20111,Male,Hispanic,2012,90,Substance,91,370,63,16,0,1,40,0,686,0,12
20112,Unknown,Hispanic,2012,90,Substance,1,6,0,0,0,0,0,0,9,0,0
20113,Female,Other,2012,90,Substance,1,0,0,0,0,0,0,0,6,0,1
20114,Male,Other,2012,90,Substance,3,18,2,0,0,0,5,0,28,0,0
20115,Unknown,Other,2012,90,Substance,1,4,0,0,0,0,0,0,6,0,0
20116,Female,White,2012,90,Substance,1,5,1,0,0,0,0,0,18,0,0
20117,Male,White,2012,90,Substance,21,59,13,4,0,0,6,0,119,0,1
20118,Unknown,White,2012,90,Substance,2,2,1,0,0,0,0,0,4,0,0
29039,Female,Black,2012,90,Theft,4,11,1,0,0,0,2,0,53,0,2
29040,Male,Black,2012,90,Theft,48,887,48,20,0,5,56,0,1904,0,52
29041,Unknown,Black,2012,90,Theft,0,3,0,0,0,0,1,0,12,0,0
29042,Female,Hispanic,2012,90,Theft,5,16,2,1,0,0,2,0,84,0,4
29043,Male,Hispanic,2012,90,Theft,69,1014,57,20,0,5,62,0,2676,0,44
29044,Unknown,Hispanic,2012,90,Theft,0,11,0,0,0,0,0,0,29,0,0
29045,Female,Other,2012,90,Theft,0,0,0,0,0,0,0,0,6,0,0
29046,Male,Other,2012,90,Theft,2,33,2,0,0,0,1,0,142,0,4
29047,Unknown,Other,2012,90,Theft,0,7,0,0,0,0,0,0,44,0,0
29048,Female,White,2012,90,Theft,1,8,1,0,0,1,1,0,45,0,6
29049,Male,White,2012,90,Theft,6,104,7,2,0,0,15,0,417,0,21
29050,Unknown,White,2012,90,Theft,0,0,0,0,0,0,0,0,6,0,0
37112,Female,Black,2012,90,Tresspass,2,6,1,0,0,0,0,0,29,0,1
37113,Male,Black,2012,90,Tresspass,14,70,9,3,0,0,4,0,299,0,5
37114,Female,Hispanic,2012,90,Tresspass,2,5,2,0,0,0,0,0,30,0,3
37115,Male,Hispanic,2012,90,Tresspass,15,69,13,1,0,1,2,0,248,0,8
37116,Unknown,Hispanic,2012,90,Tresspass,1,1,0,0,0,0,0,0,1,0,0
37117,Male,Other,2012,90,Tresspass,2,4,1,0,0,0,0,0,9,0,1
37118,Female,White,2012,90,Tresspass,1,1,0,0,0,0,0,0,2,0,0
37119,Male,White,2012,90,Tresspass,3,9,1,1,0,0,3,0,32,0,0
44911,Female,Black,2012,90,Weapon,0,8,1,1,0,0,0,0,13,0,1
44912,Male,Black,2012,90,Weapon,18,649,36,4,0,3,42,0,753,0,38
44913,Unknown,Black,2012,90,Weapon,0,4,0,0,0,0,0,0,4,0,0
44914,Female,Hispanic,2012,90,Weapon,0,7,1,0,0,0,2,0,22,0,1
44915,Male,Hispanic,2012,90,Weapon,34,635,50,22,1,19,53,0,728,0,54
44916,Unknown,Hispanic,2012,90,Weapon,0,2,0,0,0,0,0,0,4,0,1
44917,Male,Other,2012,90,Weapon,3,14,2,0,0,0,1,0,20,0,1
44918,Unknown,Other,2012,90,Weapon,0,9,0,0,0,0,0,0,12,0,0
44919,Female,White,2012,90,Weapon,0,4,0,0,0,0,0,0,5,0,0
44920,Male,White,2012,90,Weapon,7,60,20,2,0,1,8,0,76,0,9
5509,Female,Black,2012,94,Assault,2,3,0,1,0,0,1,0,3,0,0
5510,Male,Black,2012,94,Assault,3,6,1,2,0,0,1,0,17,0,0
5511,Female,Hispanic,2012,94,Assault,0,1,1,0,0,0,0,0,2,0,0
5512,Male,Hispanic,2012,94,Assault,4,15,2,4,0,0,5,0,29,0,1
5513,Female,Other,2012,94,Assault,1,0,0,0,0,0,0,0,1,0,0
5514,Male,Other,2012,94,Assault,0,2,0,0,0,0,0,0,7,0,0
5515,Female,White,2012,94,Assault,1,1,1,0,0,0,0,0,5,0,0
5516,Male,White,2012,94,Assault,8,22,4,5,0,0,6,0,44,0,2
12892,Female,Black,2012,94,Other,0,0,0,0,0,0,0,0,2,0,0
12893,Male,Black,2012,94,Other,3,19,4,0,0,0,1,0,42,0,3
12894,Female,Hispanic,2012,94,Other,0,3,0,0,0,0,0,0,6,0,0
12895,Male,Hispanic,2012,94,Other,5,35,4,1,0,0,1,0,68,0,3
12896,Female,Other,2012,94,Other,0,0,0,0,0,0,0,0,2,0,0
12897,Male,Other,2012,94,Other,2,5,0,1,0,0,0,0,16,0,1
12898,Unknown,Other,2012,94,Other,0,0,0,0,0,0,0,0,1,0,0
12899,Female,White,2012,94,Other,0,2,0,0,0,0,0,0,18,0,0
12900,Male,White,2012,94,Other,13,80,14,5,0,0,5,0,146,0,8
20195,Female,Black,2012,94,Substance,0,1,1,0,0,0,0,0,3,0,0
20196,Male,Black,2012,94,Substance,1,13,0,0,0,0,0,0,28,0,1
20197,Female,Hispanic,2012,94,Substance,1,1,1,0,0,0,0,0,6,0,0
20198,Male,Hispanic,2012,94,Substance,2,21,3,0,0,0,2,0,41,0,2
20199,Female,Other,2012,94,Substance,0,0,0,0,0,0,0,0,1,0,0
20200,Male,Other,2012,94,Substance,3,5,1,0,0,0,0,0,7,0,0
20201,Female,White,2012,94,Substance,1,1,0,0,0,0,0,0,10,0,0
20202,Male,White,2012,94,Substance,7,23,5,2,0,0,2,0,51,0,2
29167,Female,Black,2012,94,Theft,2,7,1,0,0,0,0,0,16,0,1
29168,Male,Black,2012,94,Theft,21,129,24,7,0,0,19,0,301,0,20
29169,Female,Hispanic,2012,94,Theft,1,4,0,0,0,0,0,0,16,0,0
29170,Male,Hispanic,2012,94,Theft,16,160,15,11,0,0,26,0,392,0,10
29171,Female,Other,2012,94,Theft,0,0,0,0,0,0,0,0,5,0,0
29172,Male,Other,2012,94,Theft,4,17,3,0,0,0,0,0,58,0,4
29173,Female,White,2012,94,Theft,3,4,2,3,0,0,2,0,29,0,1
29174,Male,White,2012,94,Theft,15,163,12,7,0,1,11,0,406,0,28
29175,Unknown,White,2012,94,Theft,0,2,0,0,0,0,0,0,2,0,0
37198,Female,Black,2012,94,Tresspass,1,1,1,0,0,0,1,0,2,0,0
37199,Male,Black,2012,94,Tresspass,2,8,2,1,0,0,0,0,23,0,1
37200,Female,Hispanic,2012,94,Tresspass,0,0,0,0,0,0,0,0,2,0,0
37201,Male,Hispanic,2012,94,Tresspass,1,8,1,0,0,0,0,0,18,0,2
37202,Male,Other,2012,94,Tresspass,0,1,0,0,0,0,0,0,1,0,0
37203,Female,White,2012,94,Tresspass,0,2,0,0,0,0,0,0,11,0,0
37204,Male,White,2012,94,Tresspass,6,13,3,1,0,0,2,0,38,0,1
45013,Female,Black,2012,94,Weapon,0,3,0,0,0,0,0,0,4,0,0
45014,Male,Black,2012,94,Weapon,3,58,10,1,0,1,7,0,68,0,3
45015,Female,Hispanic,2012,94,Weapon,0,1,0,0,0,0,0,0,2,0,0
45016,Male,Hispanic,2012,94,Weapon,4,47,8,2,0,0,5,0,56,0,6
45017,Unknown,Hispanic,2012,94,Weapon,0,1,1,0,0,0,0,0,1,0,0
45018,Female,Other,2012,94,Weapon,0,1,0,0,0,0,0,0,1,0,0
45019,Male,Other,2012,94,Weapon,0,6,1,0,0,0,1,0,8,0,2
45020,Female,White,2012,94,Weapon,0,2,0,0,0,0,0,0,2,0,0
45021,Male,White,2012,94,Weapon,10,55,20,5,0,0,9,0,71,0,11
5583,Female,Black,2012,100,Assault,5,6,6,8,0,1,4,0,23,0,3
5584,Male,Black,2012,100,Assault,19,61,18,18,0,2,28,0,94,0,1
5585,Female,Hispanic,2012,100,Assault,1,3,1,2,0,0,1,0,4,0,0
5586,Male,Hispanic,2012,100,Assault,4,7,4,3,0,0,8,0,13,0,0
5587,Male,Other,2012,100,Assault,0,1,0,0,0,0,1,0,2,0,0
5588,Female,White,2012,100,Assault,2,1,1,1,0,0,0,0,3,0,0
5589,Male,White,2012,100,Assault,6,10,7,6,1,1,6,0,22,0,0
12969,Female,Black,2012,100,Other,0,0,0,0,0,0,0,0,2,0,0
12970,Male,Black,2012,100,Other,10,31,10,8,1,0,15,0,85,0,2
12971,Female,Hispanic,2012,100,Other,0,0,0,0,0,0,1,0,6,0,1
12972,Male,Hispanic,2012,100,Other,0,6,1,1,0,0,2,0,27,0,0
12973,Female,Other,2012,100,Other,1,1,1,1,0,0,0,0,1,0,0
12974,Male,Other,2012,100,Other,0,2,0,0,0,0,1,0,5,0,2
12975,Female,White,2012,100,Other,1,1,1,0,0,0,0,0,3,0,0
12976,Male,White,2012,100,Other,4,21,4,3,0,0,4,0,39,0,1
20274,Female,Black,2012,100,Substance,2,5,1,2,0,0,3,0,16,0,3
20275,Male,Black,2012,100,Substance,12,62,14,8,0,0,25,0,141,0,5
20276,Female,Hispanic,2012,100,Substance,0,3,0,2,0,0,1,0,7,0,4
20277,Male,Hispanic,2012,100,Substance,4,12,2,2,0,0,5,0,31,0,3
20278,Male,Other,2012,100,Substance,0,1,1,0,0,0,0,0,3,0,0
20279,Unknown,Other,2012,100,Substance,0,0,0,0,0,0,0,0,1,0,0
20280,Female,White,2012,100,Substance,0,2,0,0,0,0,0,0,9,0,1
20281,Male,White,2012,100,Substance,5,29,7,5,0,0,8,0,54,0,7
29268,Female,Black,2012,100,Theft,3,19,3,1,0,2,2,0,83,0,1
29269,Male,Black,2012,100,Theft,37,622,55,36,0,6,133,0,1336,0,46
29270,Female,Hispanic,2012,100,Theft,2,8,3,3,0,0,3,0,31,0,0
29271,Male,Hispanic,2012,100,Theft,11,157,14,13,0,0,43,0,433,0,20
29272,Female,Other,2012,100,Theft,0,1,0,0,0,0,0,0,8,0,0
29273,Male,Other,2012,100,Theft,0,19,0,1,0,0,4,0,94,0,2
29274,Female,White,2012,100,Theft,4,6,1,5,0,0,2,0,41,0,2
29275,Male,White,2012,100,Theft,7,120,18,11,0,0,27,0,382,0,17
37273,Female,Black,2012,100,Tresspass,5,7,5,2,0,0,1,0,16,0,0
37274,Male,Black,2012,100,Tresspass,30,47,24,20,0,0,26,0,178,0,5
37275,Female,Hispanic,2012,100,Tresspass,1,0,1,1,0,0,1,0,3,0,0
37276,Male,Hispanic,2012,100,Tresspass,0,3,0,0,0,0,1,0,19,0,0
37277,Male,Other,2012,100,Tresspass,2,1,1,0,0,0,0,0,7,0,0
37278,Female,White,2012,100,Tresspass,0,1,0,0,0,0,0,0,9,0,1
37279,Male,White,2012,100,Tresspass,3,7,2,1,0,0,2,0,26,0,2
45094,Female,Black,2012,100,Weapon,3,17,2,1,0,1,4,0,21,0,0
45095,Male,Black,2012,100,Weapon,37,612,90,34,0,29,224,0,661,0,20
45096,Female,Hispanic,2012,100,Weapon,1,5,1,0,0,0,4,0,7,0,1
45097,Male,Hispanic,2012,100,Weapon,4,79,12,4,0,1,24,0,85,0,4
45098,Male,Other,2012,100,Weapon,1,8,1,0,0,1,1,0,8,0,0
45099,Female,White,2012,100,Weapon,0,1,0,0,0,0,1,0,1,0,0
45100,Male,White,2012,100,Weapon,7,86,16,3,0,1,17,0,89,0,3
5671,Female,Black,2012,101,Assault,3,10,2,1,0,0,3,0,18,0,1
5672,Male,Black,2012,101,Assault,20,129,13,20,0,3,49,0,181,0,8
5673,Female,Hispanic,2012,101,Assault,2,3,2,1,0,0,1,0,5,0,1
5674,Male,Hispanic,2012,101,Assault,6,14,5,6,0,0,4,0,24,0,2
5675,Female,Other,2012,101,Assault,1,1,1,1,0,0,0,0,3,0,0
5676,Male,Other,2012,101,Assault,0,1,0,0,0,0,0,0,2,0,0
13053,Female,Black,2012,101,Other,1,2,0,1,0,0,1,0,8,0,0
13054,Male,Black,2012,101,Other,6,53,6,5,0,0,14,0,122,0,7
13055,Male,Hispanic,2012,101,Other,6,20,4,2,0,0,3,0,34,0,0
13056,Female,Other,2012,101,Other,0,0,0,0,0,0,0,0,1,0,0
13057,Male,Other,2012,101,Other,0,2,0,0,0,0,0,0,7,0,0
13058,Female,White,2012,101,Other,0,0,0,0,0,0,0,0,2,0,0
13059,Male,White,2012,101,Other,0,0,0,0,0,0,0,0,2,0,0
20355,Female,Black,2012,101,Substance,2,2,1,1,0,0,2,0,20,0,2
20356,Male,Black,2012,101,Substance,44,187,33,30,0,1,41,0,452,0,21
20357,Unknown,Black,2012,101,Substance,0,0,0,0,0,0,0,0,1,0,0
20358,Female,Hispanic,2012,101,Substance,0,1,0,0,0,0,0,0,9,0,0
20359,Male,Hispanic,2012,101,Substance,7,26,5,4,0,0,4,0,69,0,5
20360,Male,Other,2012,101,Substance,3,14,4,3,0,0,5,0,23,0,0
20361,Female,White,2012,101,Substance,0,0,0,0,0,0,0,0,2,0,0
20362,Male,White,2012,101,Substance,0,6,0,0,0,0,0,0,8,0,0
29386,Female,Black,2012,101,Theft,9,29,2,4,0,0,7,0,73,0,4
29387,Male,Black,2012,101,Theft,62,1596,89,45,0,8,340,0,2270,0,114
29388,Unknown,Black,2012,101,Theft,0,2,0,0,0,0,0,0,3,0,0
29389,Female,Hispanic,2012,101,Theft,0,7,2,1,0,0,3,0,19,0,2
29390,Male,Hispanic,2012,101,Theft,12,225,24,3,0,2,37,0,372,0,34
29391,Female,Other,2012,101,Theft,0,1,0,0,0,0,0,0,6,0,0
29392,Male,Other,2012,101,Theft,2,36,5,4,0,2,12,0,73,0,6
29393,Unknown,Other,2012,101,Theft,0,0,0,0,0,0,0,0,1,0,0
29394,Female,White,2012,101,Theft,0,2,0,0,0,0,1,0,15,0,0
29395,Male,White,2012,101,Theft,2,20,2,1,0,0,3,0,59,0,4
37356,Female,Black,2012,101,Tresspass,0,7,0,1,0,0,5,0,46,0,1
37357,Male,Black,2012,101,Tresspass,48,260,25,20,0,3,68,0,926,0,20
37358,Unknown,Black,2012,101,Tresspass,0,2,0,0,0,0,0,0,3,0,1
37359,Female,Hispanic,2012,101,Tresspass,0,1,0,0,0,0,0,0,5,0,1
37360,Male,Hispanic,2012,101,Tresspass,3,21,4,0,0,0,4,0,79,0,8
37361,Unknown,Hispanic,2012,101,Tresspass,0,0,0,0,0,0,0,0,1,0,0
37362,Female,Other,2012,101,Tresspass,0,0,0,0,0,0,0,0,1,0,0
37363,Male,Other,2012,101,Tresspass,0,10,1,0,0,0,2,0,22,0,0
37364,Male,White,2012,101,Tresspass,1,1,0,1,0,0,1,0,5,0,0
45191,Female,Black,2012,101,Weapon,9,31,5,2,0,2,10,0,46,0,5
45192,Male,Black,2012,101,Weapon,134,4153,345,108,0,52,1001,0,4239,0,272
45193,Unknown,Black,2012,101,Weapon,0,7,0,0,0,0,0,0,7,0,2
45194,Female,Hispanic,2012,101,Weapon,1,8,1,0,0,1,2,0,10,0,0
45195,Male,Hispanic,2012,101,Weapon,17,330,43,10,0,4,65,0,342,0,51
45196,Female,Other,2012,101,Weapon,0,1,0,0,0,0,0,0,1,0,0
45197,Male,Other,2012,101,Weapon,2,105,12,1,0,0,14,0,105,0,6
45198,Unknown,Other,2012,101,Weapon,0,6,1,0,0,0,0,0,7,0,0
45199,Female,White,2012,101,Weapon,0,3,0,1,0,0,2,0,3,0,0
45200,Male,White,2012,101,Weapon,1,22,4,0,0,2,4,0,22,0,2
5762,Female,Black,2012,102,Assault,2,1,1,2,0,0,0,0,10,0,0
5763,Male,Black,2012,102,Assault,16,34,13,12,1,0,13,0,54,0,2
5764,Unknown,Black,2012,102,Assault,1,1,0,0,0,0,0,0,1,0,0
5765,Female,Hispanic,2012,102,Assault,7,11,3,6,0,0,3,0,20,0,1
5766,Male,Hispanic,2012,102,Assault,28,56,30,24,1,0,20,0,100,0,5
5767,Unknown,Hispanic,2012,102,Assault,1,1,1,1,0,0,1,0,2,0,0
5768,Female,Other,2012,102,Assault,3,3,1,1,0,0,1,0,7,0,0
5769,Male,Other,2012,102,Assault,40,60,26,26,0,0,21,0,89,0,4
5770,Unknown,Other,2012,102,Assault,1,5,1,1,0,0,0,0,12,0,2
5771,Female,White,2012,102,Assault,2,1,2,2,0,0,0,0,6,0,0
5772,Male,White,2012,102,Assault,4,11,3,4,0,0,2,0,16,0,0
13144,Female,Black,2012,102,Other,3,1,1,1,0,0,0,0,7,0,0
13145,Male,Black,2012,102,Other,10,30,6,5,0,0,14,0,53,0,6
13146,Unknown,Black,2012,102,Other,0,2,0,0,0,0,0,0,3,0,0
13147,Female,Hispanic,2012,102,Other,4,8,3,1,0,0,7,0,21,0,2
13148,Male,Hispanic,2012,102,Other,38,105,31,20,0,1,54,0,162,0,13
13149,Unknown,Hispanic,2012,102,Other,1,3,1,1,0,0,3,0,3,0,0
13150,Female,Other,2012,102,Other,3,5,2,0,0,0,2,0,12,0,2
13151,Male,Other,2012,102,Other,18,63,15,17,0,0,36,0,89,0,15
13152,Unknown,Other,2012,102,Other,1,3,0,1,0,0,1,0,5,0,0
13153,Female,White,2012,102,Other,2,4,2,1,0,0,2,0,7,0,2
13154,Male,White,2012,102,Other,6,17,6,3,0,0,7,0,40,0,6
13155,Unknown,White,2012,102,Other,0,0,0,0,0,0,0,0,1,0,0
20441,Female,Black,2012,102,Substance,0,0,0,0,0,0,0,0,1,0,0
20442,Male,Black,2012,102,Substance,8,13,3,8,0,0,8,0,48,0,11
20443,Unknown,Black,2012,102,Substance,1,0,0,0,0,0,1,0,1,0,0
20444,Female,Hispanic,2012,102,Substance,1,4,1,1,0,0,3,0,19,0,4
20445,Male,Hispanic,2012,102,Substance,50,66,41,28,0,0,28,0,142,0,17
20446,Unknown,Hispanic,2012,102,Substance,2,3,3,0,0,0,0,0,4,0,1
20447,Female,Other,2012,102,Substance,2,3,1,3,0,0,1,0,4,0,0
20448,Male,Other,2012,102,Substance,15,31,13,6,0,0,17,0,70,0,13
20449,Unknown,Other,2012,102,Substance,1,1,1,0,0,0,1,0,5,0,1
20450,Male,White,2012,102,Substance,5,13,4,4,0,0,5,0,30,0,2
20451,Unknown,White,2012,102,Substance,0,0,0,0,0,0,0,0,1,0,0
29503,Female,Black,2012,102,Theft,9,19,7,6,0,0,7,0,59,0,3
29504,Male,Black,2012,102,Theft,89,634,110,67,0,4,182,0,1043,0,27
29505,Unknown,Black,2012,102,Theft,0,8,1,1,0,0,4,0,17,0,0
29506,Female,Hispanic,2012,102,Theft,12,40,12,8,0,3,20,0,107,0,4
29507,Male,Hispanic,2012,102,Theft,170,1359,206,120,0,7,396,0,2192,0,73
29508,Unknown,Hispanic,2012,102,Theft,0,14,0,1,0,0,4,0,26,0,1
29509,Female,Other,2012,102,Theft,4,21,2,0,0,0,7,0,104,0,12
29510,Male,Other,2012,102,Theft,83,672,76,57,0,10,234,0,1273,0,57
29511,Unknown,Other,2012,102,Theft,6,28,5,4,0,0,12,0,68,0,1
29512,Female,White,2012,102,Theft,5,7,2,1,0,0,2,0,35,0,2
29513,Male,White,2012,102,Theft,29,192,36,23,0,4,57,0,356,0,12
29514,Unknown,White,2012,102,Theft,1,2,1,1,0,0,1,0,2,0,0
37433,Female,Black,2012,102,Tresspass,1,1,1,1,0,0,1,0,2,0,1
37434,Male,Black,2012,102,Tresspass,6,8,6,0,0,0,0,0,11,0,4
37435,Female,Hispanic,2012,102,Tresspass,1,1,1,1,0,0,1,0,4,0,0
37436,Male,Hispanic,2012,102,Tresspass,5,9,5,5,0,0,4,0,14,0,4
37437,Female,Other,2012,102,Tresspass,0,0,0,0,0,0,0,0,1,0,0
37438,Male,Other,2012,102,Tresspass,2,2,2,0,0,0,0,0,2,0,0
37439,Unknown,Other,2012,102,Tresspass,0,0,0,0,0,0,0,0,1,0,0
37440,Female,White,2012,102,Tresspass,0,0,0,0,0,0,1,0,2,0,0
37441,Male,White,2012,102,Tresspass,0,5,1,0,0,0,3,0,7,0,1
45305,Female,Black,2012,102,Weapon,1,1,0,0,0,0,0,0,3,0,0
45306,Male,Black,2012,102,Weapon,14,76,25,14,0,3,29,0,81,0,2
45307,Unknown,Black,2012,102,Weapon,0,1,0,0,0,0,1,0,1,0,0
45308,Female,Hispanic,2012,102,Weapon,9,15,7,6,0,0,8,0,16,0,0
45309,Male,Hispanic,2012,102,Weapon,60,166,67,52,0,4,81,0,185,0,9
45310,Unknown,Hispanic,2012,102,Weapon,0,1,0,0,0,0,0,0,1,0,0
45311,Female,Other,2012,102,Weapon,0,2,0,1,0,0,0,0,2,0,0
45312,Male,Other,2012,102,Weapon,25,104,34,25,1,7,52,0,115,0,9
45313,Unknown,Other,2012,102,Weapon,0,4,1,0,0,0,2,0,5,0,0
45314,Female,White,2012,102,Weapon,0,1,0,1,0,0,1,0,1,0,1
45315,Male,White,2012,102,Weapon,14,42,18,15,1,2,11,0,47,0,2
5866,Female,Black,2012,103,Assault,10,25,7,7,0,0,8,0,61,0,5
5867,Male,Black,2012,103,Assault,57,178,46,30,0,4,69,0,246,0,9
5868,Unknown,Black,2012,103,Assault,0,1,0,0,0,0,0,0,1,0,0
5869,Female,Hispanic,2012,103,Assault,3,5,1,1,0,0,0,0,15,0,1
5870,Male,Hispanic,2012,103,Assault,22,61,18,13,0,1,23,0,79,0,1
5871,Female,Other,2012,103,Assault,3,4,1,1,0,1,1,0,5,0,0
5872,Male,Other,2012,103,Assault,15,32,14,11,0,0,14,0,43,0,1
5873,Unknown,Other,2012,103,Assault,0,0,0,0,0,0,0,0,3,0,0
5874,Female,White,2012,103,Assault,0,0,0,0,0,0,0,0,4,0,0
5875,Male,White,2012,103,Assault,2,6,2,2,0,0,2,0,11,0,0
13246,Female,Black,2012,103,Other,5,8,3,4,0,0,9,0,39,0,0
13247,Male,Black,2012,103,Other,78,112,42,37,0,0,50,0,255,0,17
13248,Unknown,Black,2012,103,Other,0,0,0,0,0,0,0,0,1,0,1
13249,Female,Hispanic,2012,103,Other,2,3,2,1,0,0,2,0,9,0,1
13250,Male,Hispanic,2012,103,Other,33,36,29,20,0,0,15,0,90,0,13
13251,Female,Other,2012,103,Other,0,0,0,0,0,0,0,0,2,0,1
13252,Male,Other,2012,103,Other,7,11,5,3,0,0,5,0,23,0,2
13253,Unknown,Other,2012,103,Other,0,0,0,0,0,0,0,0,1,0,0
